gen,nevals,avg,std,min,max
19,91,[11.],[0.],[11.],[11.]
20,91,[10.98461538],[0.12307692],[10.],[11.]
21,94,[10.95384615],[0.20981818],[10.],[11.]
22,82,[10.92307692],[0.26646936],[10.],[11.]
23,90,[10.8],[0.4],[10.],[11.]
24,87,[10.66153846],[0.47318635],[10.],[11.]
25,86,[10.32307692],[0.46765182],[10.],[11.]
26,95,[9.98461538],[0.12307692],[9.],[10.]
27,92,[9.92307692],[0.26646936],[9.],[10.]
28,88,[9.86153846],[0.34538376],[9.],[10.]
29,93,[9.69230769],[0.46153846],[9.],[10.]
30,86,[9.44615385],[0.49709214],[9.],[10.]
31,89,[9.07692308],[0.26646936],[9.],[10.]
32,89,[9.],[0.],[9.],[9.]
33,83,[9.],[0.],[9.],[9.]
34,89,[9.],[0.],[9.],[9.]
35,93,[9.],[0.],[9.],[9.]
36,96,[9.],[0.],[9.],[9.]
37,91,[9.],[0.],[9.],[9.]
38,89,[9.],[0.],[9.],[9.]
39,91,[9.],[0.],[9.],[9.]
40,84,[9.],[0.],[9.],[9.]
41,91,[9.],[0.],[9.],[9.]
42,95,[9.],[0.],[9.],[9.]
43,87,[9.],[0.],[9.],[9.]
44,90,[9.],[0.],[9.],[9.]
45,92,[9.],[0.],[9.],[9.]
46,88,[9.],[0.],[9.],[9.]
47,87,[9.],[0.],[9.],[9.]
48,93,[9.],[0.],[9.],[9.]
49,91,[9.],[0.],[9.],[9.]
50,85,[9.],[0.],[9.],[9.]
51,89,[9.],[0.],[9.],[9.]
52,92,[9.],[0.],[9.],[9.]
53,86,[9.],[0.],[9.],[9.]
54,85,[9.],[0.],[9.],[9.]
55,92,[9.],[0.],[9.],[9.]
56,94,[9.],[0.],[9.],[9.]
57,90,[9.],[0.],[9.],[9.]
58,87,[9.],[0.],[9.],[9.]
59,93,[9.],[0.],[9.],[9.]
60,87,[9.],[0.],[9.],[9.]
61,92,[9.],[0.],[9.],[9.]
62,91,[9.],[0.],[9.],[9.]
63,92,[9.],[0.],[9.],[9.]
64,92,[9.],[0.],[9.],[9.]
65,85,[9.],[0.],[9.],[9.]
66,91,[9.],[0.],[9.],[9.]
67,84,[9.],[0.],[9.],[9.]
