gen,nevals,avg,min,max
17,60,[174.9047619   7.1547619],[171.   7.],[175.  14.]
18,65,[174.94047619   7.11904762],[173.   7.],[175.  11.]
19,62,[174.94047619   7.05952381],[173.   7.],[175.   8.]
20,63,[174.94047619   7.02380952],[173.   7.],[175.   8.]
21,66,[174.95238095   7.03571429],[173.   7.],[175.   9.]
22,65,[174.92857143   7.16666667],[171.   7.],[175.  15.]
23,59,[174.94047619   7.19047619],[172.   7.],[175.  19.]
24,60,[175.   7.],[175.   7.],[175.   7.]
25,67,[174.92857143   7.21428571],[169.   7.],[175.  23.]
26,55,[175.   7.],[175.   7.],[175.   7.]
27,62,[174.98809524   7.10714286],[174.   7.],[175.  13.]
28,61,[174.98809524   7.01190476],[174.   7.],[175.   8.]
29,65,[174.95238095   7.        ],[173.   7.],[175.   7.]
30,52,[174.96428571   7.02380952],[173.   7.],[175.   9.]
31,61,[174.97619048   7.0952381 ],[173.   7.],[175.  15.]
32,74,[174.91666667   7.23809524],[172.   7.],[175.  21.]
33,64,[174.91666667   7.21428571],[170.   7.],[175.  20.]
34,61,[174.98809524   7.01190476],[174.   7.],[175.   8.]
35,73,[174.95238095   7.25      ],[173.   7.],[175.  21.]
36,68,[175.           7.01190476],[175.   7.],[175.   8.]
37,58,[175.   7.],[175.   7.],[175.   7.]
38,68,[175.   7.],[175.   7.],[175.   7.]
39,63,[174.96428571   7.10714286],[172.   7.],[175.  14.]
40,59,[174.96428571   7.14285714],[172.   7.],[175.  19.]
41,67,[174.95238095   7.03571429],[173.   7.],[175.   9.]
42,67,[175.   7.],[175.   7.],[175.   7.]
43,65,[175.   7.],[175.   7.],[175.   7.]
44,63,[175.   7.],[175.   7.],[175.   7.]
45,63,[174.98809524   6.98809524],[174.   6.],[175.   7.]
46,61,[175.   7.],[175.   7.],[175.   7.]
47,67,[175.   7.],[175.   7.],[175.   7.]
48,66,[174.98809524   7.01190476],[174.   7.],[175.   8.]
49,65,[175.           7.01190476],[175.   7.],[175.   8.]
50,63,[175.   7.],[175.   7.],[175.   7.]
51,68,[174.94047619   7.05952381],[170.   7.],[175.  12.]
52,69,[174.97619048   7.01190476],[173.   7.],[175.   8.]
53,57,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
54,64,[174.95238095   7.07142857],[171.   7.],[175.  13.]
55,65,[174.98809524   7.05952381],[174.   7.],[175.  12.]
56,56,[175.   7.],[175.   7.],[175.   7.]
57,66,[175.   7.],[175.   7.],[175.   7.]
58,66,[174.95238095   7.02380952],[171.   7.],[175.   9.]
59,56,[175.   7.],[175.   7.],[175.   7.]
60,61,[174.96428571   7.08333333],[173.   7.],[175.  14.]
,,,,
gen,nevals,avg,min,max
0,84,[-664.94047619  717.05952381],[-1000.     7.],[ 175. 1000.]
1,62,[ -8.38095238 163.36904762],[-1000.     7.],[ 175. 1000.]
2,67,[146.3452381   33.66666667],[-1000.     7.],[ 175. 1000.]
3,61,[160.6547619  21.4047619],[-1000.     7.],[ 175. 1000.]
4,56,[160.83333333  19.92857143],[-1000.     6.],[ 175. 1000.]
5,67,[160.67857143  19.64285714],[-1000.     6.],[ 175. 1000.]
6,59,[160.66666667  19.28571429],[-1000.     6.],[ 175. 1000.]
7,66,[174.72619048   7.51190476],[169.   6.],[175.  27.]
8,62,[104.95238095  66.23809524],[-1000.     6.],[ 175. 1000.]
9,59,[160.70238095  19.03571429],[-1000.     6.],[ 175. 1000.]
10,54,[174.86904762   6.4047619 ],[171.   6.],[175.  20.]
11,60,[160.77380952  18.47619048],[-1000.     6.],[ 175. 1000.]
12,69,[160.86904762  18.41666667],[-1000.     6.],[ 175. 1000.]
13,63,[174.92857143   6.08333333],[173.   6.],[175.   8.]
14,65,[160.95238095  18.10714286],[-1000.     6.],[ 175. 1000.]
15,67,[174.92857143   6.13095238],[173.   6.],[175.   9.]
16,68,[160.94047619  18.30952381],[-1000.     6.],[ 175. 1000.]
17,61,[160.97619048  17.9047619 ],[-1000.     6.],[ 175. 1000.]
18,64,[174.86904762   6.20238095],[166.   6.],[175.  19.]
19,60,[161.          17.91666667],[-1000.     6.],[ 175. 1000.]
20,60,[161.          17.83333333],[-1000.     6.],[ 175. 1000.]
21,56,[174.91666667   6.11904762],[170.   6.],[175.  14.]
22,69,[174.96428571   6.08333333],[172.   6.],[175.  13.]
23,60,[175.           6.05952381],[175.   6.],[175.   9.]
24,55,[174.97619048   6.01190476],[174.   6.],[175.   7.]
25,69,[175.   6.],[175.   6.],[175.   6.]
26,56,[174.97619048   6.11904762],[173.   6.],[175.  16.]
27,65,[174.98809524   6.03571429],[174.   6.],[175.   8.]
28,61,[174.89285714   6.27380952],[168.   6.],[175.  22.]
29,64,[174.92857143   6.11904762],[171.   6.],[175.  11.]
30,58,[175.   6.],[175.   6.],[175.   6.]
31,54,[174.98809524   6.02380952],[174.   6.],[175.   7.]
32,64,[175.   6.],[175.   6.],[175.   6.]
33,61,[175.           6.01190476],[175.   6.],[175.   7.]
34,64,[174.98809524   6.05952381],[174.   6.],[175.  10.]
35,65,[175.   6.],[175.   6.],[175.   6.]
36,61,[174.97619048   6.11904762],[173.   6.],[175.  15.]
37,60,[174.97619048   6.02380952],[174.   6.],[175.   7.]
38,66,[174.96428571   6.02380952],[173.   6.],[175.   8.]
39,70,[174.98809524   6.02380952],[174.   6.],[175.   7.]
40,69,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
41,56,[174.95238095   6.03571429],[173.   6.],[175.   7.]
42,57,[175.   6.],[175.   6.],[175.   6.]
43,59,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
44,56,[175.   6.],[175.   6.],[175.   6.]
45,61,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
46,56,[174.98809524   6.01190476],[174.   6.],[175.   7.]
47,67,[175.           6.01190476],[175.   6.],[175.   7.]
48,60,[174.96428571   6.01190476],[173.   6.],[175.   7.]
49,59,[175.   6.],[175.   6.],[175.   6.]
50,66,[175.           6.01190476],[175.   6.],[175.   7.]
51,61,[174.97619048   6.11904762],[173.   6.],[175.  16.]
52,67,[174.98809524   6.13095238],[174.   6.],[175.  16.]
53,55,[174.95238095   6.03571429],[173.   6.],[175.   8.]
54,64,[175.           6.01190476],[175.   6.],[175.   7.]
55,60,[160.98809524  17.9047619 ],[-1000.     6.],[ 175. 1000.]
56,60,[161.          17.83333333],[-1000.     6.],[ 175. 1000.]
57,58,[175.           6.03571429],[175.   6.],[175.   9.]
58,62,[174.97619048   6.02380952],[173.   6.],[175.   8.]
59,72,[174.98809524   6.11904762],[174.   6.],[175.  16.]
60,60,[174.97619048   6.03571429],[173.   6.],[175.   8.]
,,,,
gen,nevals,avg,min,max
0,84,[-664.92857143  716.97619048],[-1000.     8.],[ 175. 1000.]
1,57,[ 33.79761905 128.11904762],[-1000.     7.],[ 175. 1000.]
2,62,[118.63095238  57.1547619 ],[-1000.     7.],[ 175. 1000.]
3,63,[174.73809524   8.36904762],[170.   7.],[175.  18.]
4,62,[160.78571429  19.3452381 ],[-1000.     7.],[ 175. 1000.]
5,61,[174.95238095   7.07142857],[173.   7.],[175.   9.]
6,64,[174.92857143   7.14285714],[173.   7.],[175.  12.]
7,63,[174.92857143   7.05952381],[172.   7.],[175.  11.]
8,68,[174.91666667   7.10714286],[173.   7.],[175.  10.]
9,67,[160.94047619  19.05952381],[-1000.     7.],[ 175. 1000.]
10,68,[174.79761905   7.4047619 ],[170.   7.],[175.  18.]
11,55,[174.98809524   7.01190476],[174.   7.],[175.   8.]
12,64,[174.91666667   7.30952381],[172.   7.],[175.  26.]
13,70,[174.98809524   7.02380952],[174.   7.],[175.   8.]
14,57,[174.92857143   7.0952381 ],[173.   7.],[175.  11.]
15,61,[160.97619048  19.        ],[-1000.     7.],[ 175. 1000.]
16,59,[174.89285714   7.0952381 ],[168.   7.],[175.  13.]
17,50,[174.92857143   7.19047619],[169.   7.],[175.  23.]
18,73,[174.95238095   7.03571429],[173.   7.],[175.   9.]
19,58,[174.95238095   7.32142857],[173.   7.],[175.  31.]
20,59,[174.98809524   7.01190476],[174.   7.],[175.   8.]
21,57,[174.98809524   7.        ],[174.   7.],[175.   7.]
22,62,[174.96428571   7.05952381],[174.   7.],[175.   9.]
23,68,[175.   7.],[175.   7.],[175.   7.]
24,69,[174.97619048   7.03571429],[173.   7.],[175.   8.]
25,66,[174.98809524   7.01190476],[174.   7.],[175.   8.]
26,65,[161.01190476  18.8452381 ],[-1000.     7.],[ 175. 1000.]
27,57,[160.98809524  18.91666667],[-1000.     7.],[ 175. 1000.]
28,64,[161.01190476  18.83333333],[-1000.     7.],[ 175. 1000.]
29,56,[175.          7.0952381],[175.   7.],[175.  14.]
30,67,[174.97619048   7.02380952],[173.   7.],[175.   8.]
31,66,[174.95238095   7.02380952],[173.   7.],[175.   8.]
32,68,[174.95238095   7.04761905],[172.   7.],[175.  11.]
33,65,[174.94047619   7.16666667],[172.   7.],[175.  16.]
34,66,[174.95238095   7.07142857],[171.   7.],[175.  13.]
35,66,[174.98809524   7.0952381 ],[174.   7.],[175.  15.]
36,71,[174.97619048   7.04761905],[174.   7.],[175.  10.]
37,65,[161.01190476  18.85714286],[-1000.     7.],[ 175. 1000.]
38,65,[174.95238095   7.04761905],[172.   7.],[175.   9.]
39,62,[174.94047619   7.02380952],[173.   7.],[175.   8.]
40,62,[175.   7.],[175.   7.],[175.   7.]
41,64,[174.96428571   7.02380952],[173.   7.],[175.   9.]
42,69,[174.94047619   7.10714286],[170.   7.],[175.  16.]
43,55,[174.98809524   7.04761905],[174.   7.],[175.   9.]
44,67,[174.95238095   7.23809524],[173.   7.],[175.  19.]
45,55,[174.95238095   7.07142857],[172.   7.],[175.  13.]
46,72,[175.           7.01190476],[175.   7.],[175.   8.]
47,67,[174.96428571   7.        ],[173.   7.],[175.   7.]
48,65,[161.01190476  18.8452381 ],[-1000.     7.],[ 175. 1000.]
49,70,[174.91666667   7.19047619],[168.   7.],[175.  23.]
50,65,[160.98809524  18.8452381 ],[-1000.     7.],[ 175. 1000.]
51,58,[174.95238095   7.01190476],[173.   7.],[175.   8.]
52,68,[174.97619048   7.01190476],[173.   7.],[175.   8.]
53,69,[174.98809524   7.01190476],[174.   7.],[175.   8.]
54,67,[175.           7.01190476],[175.   7.],[175.   8.]
55,58,[175.   7.],[175.   7.],[175.   7.]
56,69,[174.98809524   7.        ],[174.   7.],[175.   7.]
57,61,[174.98809524   7.        ],[174.   7.],[175.   7.]
58,67,[175.           7.11904762],[175.   7.],[175.  17.]
59,63,[174.98809524   7.        ],[174.   7.],[175.   7.]
60,61,[174.97619048   7.08333333],[173.   7.],[175.  12.]
,,,,
gen,nevals,avg,min,max
0,84,[-692.6547619  740.5      ],[-1000.     7.],[ 175. 1000.]
1,67,[ -8.22619048 163.1547619 ],[-1000.     7.],[ 175. 1000.]
2,67,[132.44047619  44.51190476],[-1000.     6.],[ 175. 1000.]
3,60,[174.76190476   7.29761905],[170.   6.],[175.  19.]
4,60,[160.88095238  18.9047619 ],[-1000.     6.],[ 175. 1000.]
5,61,[174.78571429   6.85714286],[172.   6.],[175.  12.]
6,64,[174.86904762   6.17857143],[171.   5.],[175.  11.]
7,65,[174.94047619   6.01190476],[172.   6.],[175.   7.]
8,58,[146.95238095  29.73809524],[-1000.     6.],[ 175. 1000.]
9,61,[160.89285714  17.89285714],[-1000.     6.],[ 175. 1000.]
10,65,[146.95238095  29.70238095],[-1000.     6.],[ 175. 1000.]
11,62,[174.9047619    6.10714286],[172.   6.],[175.  11.]
12,67,[174.91666667   6.02380952],[172.   6.],[175.   7.]
13,58,[146.97619048  29.71428571],[-1000.     6.],[ 175. 1000.]
14,55,[160.98809524  17.88095238],[-1000.     6.],[ 175. 1000.]
15,73,[174.94047619   6.05952381],[172.   6.],[175.   8.]
16,69,[160.88095238  17.97619048],[-1000.     6.],[ 175. 1000.]
17,69,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
18,61,[175.   6.],[175.   6.],[175.   6.]
19,62,[174.95238095   6.05952381],[173.   6.],[175.   8.]
20,58,[174.97619048   6.1547619 ],[173.   6.],[175.  19.]
21,58,[146.95238095  29.73809524],[-1000.     6.],[ 175. 1000.]
22,65,[175.   6.],[175.   6.],[175.   6.]
23,60,[174.97619048   6.03571429],[174.   6.],[175.   8.]
24,74,[174.94047619   6.04761905],[172.   6.],[175.   8.]
25,63,[174.97619048   6.01190476],[174.   6.],[175.   7.]
26,57,[174.96428571   6.02380952],[172.   6.],[175.   8.]
27,63,[174.98809524   6.        ],[174.   6.],[175.   6.]
28,61,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
29,72,[160.94047619  17.88095238],[-1000.     6.],[ 175. 1000.]
30,59,[175.   6.],[175.   6.],[175.   6.]
31,65,[175.   6.],[175.   6.],[175.   6.]
32,59,[174.98809524   6.        ],[174.   6.],[175.   6.]
33,69,[174.95238095   6.04761905],[173.   6.],[175.   8.]
34,64,[174.8452381    6.17857143],[170.   6.],[175.  12.]
35,65,[174.97619048   6.02380952],[174.   5.],[175.   8.]
36,66,[174.96428571   6.03571429],[172.   6.],[175.   8.]
37,61,[174.91666667   6.07142857],[171.   6.],[175.   9.]
38,59,[174.92857143   6.10714286],[172.   6.],[175.  14.]
39,65,[174.86904762   6.39285714],[170.   6.],[175.  33.]
40,64,[175.   6.],[175.   6.],[175.   6.]
41,58,[175.   6.],[175.   6.],[175.   6.]
42,55,[175.   6.],[175.   6.],[175.   6.]
43,63,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
44,56,[175.   6.],[175.   6.],[175.   6.]
45,61,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
46,66,[175.   6.],[175.   6.],[175.   6.]
47,64,[174.97619048   6.05952381],[174.   6.],[175.   9.]
48,60,[174.97619048   6.02380952],[173.   6.],[175.   8.]
49,62,[174.98809524   6.01190476],[174.   6.],[175.   7.]
50,69,[161.          17.85714286],[-1000.     6.],[ 175. 1000.]
51,63,[175.   6.],[175.   6.],[175.   6.]
52,55,[174.98809524   6.        ],[174.   6.],[175.   6.]
53,70,[174.97619048   6.02380952],[174.   6.],[175.   8.]
54,59,[175.   6.],[175.   6.],[175.   6.]
55,60,[174.97619048   6.02380952],[173.   6.],[175.   8.]
56,66,[174.98809524   6.        ],[174.   6.],[175.   6.]
57,60,[175.   6.],[175.   6.],[175.   6.]
58,63,[175.   6.],[175.   6.],[175.   6.]
59,66,[175.   6.],[175.   6.],[175.   6.]
60,70,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-664.86904762  717.01190476],[-1000.     7.],[ 175. 1000.]
1,63,[  5.76190476 151.13095238],[-1000.     7.],[ 175. 1000.]
2,65,[104.36904762  68.82142857],[-1000.     7.],[ 175. 1000.]
3,70,[160.6547619   19.41666667],[-1000.     6.],[ 175. 1000.]
4,63,[160.77380952  18.98809524],[-1000.     6.],[ 175. 1000.]
5,64,[118.83333333  54.52380952],[-1000.     6.],[ 175. 1000.]
6,66,[174.85714286   6.58333333],[169.   6.],[175.  16.]
7,54,[174.92857143   6.26190476],[171.   6.],[175.  16.]
8,64,[160.8452381   18.30952381],[-1000.     6.],[ 175. 1000.]
9,57,[174.9047619    6.28571429],[173.   6.],[175.  13.]
10,64,[160.82142857  18.16666667],[-1000.     6.],[ 175. 1000.]
11,61,[174.94047619   6.05952381],[171.   6.],[175.   8.]
12,64,[174.94047619   6.05952381],[173.   6.],[175.   7.]
13,68,[174.92857143   6.35714286],[172.   6.],[175.  27.]
14,71,[174.9047619    6.16666667],[173.   6.],[175.  11.]
15,67,[147.01190476  29.72619048],[-1000.     6.],[ 175. 1000.]
16,59,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
17,66,[161.01190476  17.97619048],[-1000.     6.],[ 175. 1000.]
18,57,[174.9047619    6.22619048],[167.   6.],[175.  22.]
19,62,[175.   6.],[175.   6.],[175.   6.]
20,63,[160.97619048  17.94047619],[-1000.     6.],[ 175. 1000.]
21,69,[174.94047619   6.03571429],[173.   6.],[175.   7.]
22,64,[175.           6.01190476],[175.   6.],[175.   7.]
23,65,[174.95238095   6.02380952],[173.   6.],[175.   7.]
24,63,[175.   6.],[175.   6.],[175.   6.]
25,53,[175.   6.],[175.   6.],[175.   6.]
26,58,[174.96428571   6.16666667],[172.   6.],[175.  14.]
27,64,[174.98809524   6.02380952],[174.   6.],[175.   7.]
28,67,[175.   6.],[175.   6.],[175.   6.]
29,59,[175.   6.],[175.   6.],[175.   6.]
30,59,[175.   6.],[175.   6.],[175.   6.]
31,62,[175.   6.],[175.   6.],[175.   6.]
32,57,[175.           6.01190476],[175.   6.],[175.   7.]
33,64,[175.   6.],[175.   6.],[175.   6.]
34,64,[174.98809524   6.        ],[174.   6.],[175.   6.]
35,68,[160.9047619  18.       ],[-1000.     6.],[ 175. 1000.]
36,65,[175.   6.],[175.   6.],[175.   6.]
37,64,[174.9047619    6.19047619],[169.   6.],[175.  20.]
38,53,[175.   6.],[175.   6.],[175.   6.]
39,57,[175.           6.01190476],[175.   6.],[175.   7.]
40,63,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
41,64,[175.           6.01190476],[175.   6.],[175.   7.]
42,60,[175.           6.03571429],[175.   6.],[175.   7.]
43,61,[174.95238095   6.04761905],[171.   6.],[175.  10.]
44,60,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
45,63,[174.96428571   6.05952381],[173.   6.],[175.   8.]
46,63,[174.96428571   6.19047619],[172.   6.],[175.  22.]
47,62,[175.   6.],[175.   6.],[175.   6.]
48,64,[175.           6.01190476],[175.   6.],[175.   7.]
49,68,[175.   6.],[175.   6.],[175.   6.]
50,65,[175.   6.],[175.   6.],[175.   6.]
51,69,[174.9047619    6.19047619],[171.   6.],[175.  20.]
52,59,[174.94047619   6.04761905],[170.   6.],[175.  10.]
53,65,[175.   6.],[175.   6.],[175.   6.]
54,64,[161.          17.85714286],[-1000.     6.],[ 175. 1000.]
55,61,[174.96428571   6.05952381],[172.   6.],[175.  11.]
56,60,[175.   6.],[175.   6.],[175.   6.]
57,56,[174.96428571   6.01190476],[173.   6.],[175.   7.]
58,66,[175.   6.],[175.   6.],[175.   6.]
59,66,[175.   6.],[175.   6.],[175.   6.]
60,66,[175.           6.01190476],[175.   6.],[175.   7.]
,,,,
gen,nevals,avg,min,max
0,84,[-678.8452381   728.71428571],[-1000.     7.],[ 175. 1000.]
1,73,[ -8.3452381  163.04761905],[-1000.     7.],[ 175. 1000.]
2,60,[160.33333333  20.27380952],[-1000.     7.],[ 175. 1000.]
3,63,[104.88095238  66.92857143],[-1000.     6.],[ 175. 1000.]
4,61,[160.92857143  19.08333333],[-1000.     6.],[ 175. 1000.]
5,68,[160.91666667  18.22619048],[-1000.     6.],[ 175. 1000.]
6,63,[147.01190476  29.75      ],[-1000.     6.],[ 175. 1000.]
7,67,[160.92857143  17.96428571],[-1000.     6.],[ 175. 1000.]
8,57,[133.02380952  41.55952381],[-1000.     6.],[ 175. 1000.]
9,64,[133.03571429  41.5       ],[-1000.     6.],[ 175. 1000.]
10,65,[160.86904762  17.97619048],[-1000.     6.],[ 175. 1000.]
11,69,[160.95238095  17.92857143],[-1000.     6.],[ 175. 1000.]
12,65,[174.98809524   6.02380952],[174.   6.],[175.   8.]
13,67,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
14,49,[174.9047619    6.26190476],[170.   6.],[175.  18.]
15,54,[175.   6.],[175.   6.],[175.   6.]
16,65,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
17,63,[160.94047619  18.03571429],[-1000.     6.],[ 175. 1000.]
18,61,[161.          17.88095238],[-1000.     6.],[ 175. 1000.]
19,62,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
20,63,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
21,58,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
22,63,[174.97619048   6.05952381],[173.   6.],[175.  11.]
23,55,[175.           6.01190476],[175.   6.],[175.   7.]
24,69,[161.          17.86904762],[-1000.     6.],[ 175. 1000.]
25,65,[175.   6.],[175.   6.],[175.   6.]
26,62,[175.   6.],[175.   6.],[175.   6.]
27,70,[174.95238095   6.11904762],[171.   6.],[175.  15.]
28,56,[175.           6.02380952],[175.   6.],[175.   7.]
29,64,[175.   6.],[175.   6.],[175.   6.]
30,61,[161.          17.83333333],[-1000.     6.],[ 175. 1000.]
31,59,[175.   6.],[175.   6.],[175.   6.]
32,65,[174.97619048   6.05952381],[173.   6.],[175.  11.]
33,65,[160.95238095  17.92857143],[-1000.     6.],[ 175. 1000.]
34,64,[174.96428571   6.07142857],[174.   6.],[175.   8.]
35,64,[160.97619048  17.89285714],[-1000.     6.],[ 175. 1000.]
36,59,[175.   6.],[175.   6.],[175.   6.]
37,68,[160.96428571  17.86904762],[-1000.     6.],[ 175. 1000.]
38,61,[175.   6.],[175.   6.],[175.   6.]
39,61,[175.   6.],[175.   6.],[175.   6.]
40,71,[175.   6.],[175.   6.],[175.   6.]
41,62,[175.           6.01190476],[175.   6.],[175.   7.]
42,58,[175.   6.],[175.   6.],[175.   6.]
43,63,[175.   6.],[175.   6.],[175.   6.]
44,55,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
45,62,[175.   6.],[175.   6.],[175.   6.]
46,62,[175.   6.],[175.   6.],[175.   6.]
47,56,[175.   6.],[175.   6.],[175.   6.]
48,65,[175.   6.],[175.   6.],[175.   6.]
49,63,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
50,60,[175.           6.01190476],[175.   6.],[175.   7.]
51,69,[175.   6.],[175.   6.],[175.   6.]
52,56,[174.97619048   6.05952381],[173.   6.],[175.  11.]
53,62,[175.           6.01190476],[175.   6.],[175.   7.]
54,68,[147.02380952  29.66666667],[-1000.     6.],[ 175. 1000.]
55,70,[175.   6.],[175.   6.],[175.   6.]
56,63,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
57,63,[175.   6.],[175.   6.],[175.   6.]
58,68,[175.           6.02380952],[175.   6.],[175.   8.]
59,64,[175.   6.],[175.   6.],[175.   6.]
60,62,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-678.73809524  728.6547619 ],[-1000.     7.],[ 175. 1000.]
1,70,[-35.92857143 186.10714286],[-1000.     7.],[ 175. 1000.]
2,69,[146.64285714  33.        ],[-1000.     7.],[ 175. 1000.]
3,68,[118.98809524  55.33333333],[-1000.     7.],[ 175. 1000.]
4,63,[132.88095238  43.3452381 ],[-1000.     7.],[ 175. 1000.]
5,61,[160.89285714  19.23809524],[-1000.     7.],[ 175. 1000.]
6,65,[160.85714286  19.11904762],[-1000.     7.],[ 175. 1000.]
7,61,[160.98809524  18.86904762],[-1000.     7.],[ 175. 1000.]
8,58,[174.98809524   7.07142857],[174.   7.],[175.  12.]
9,66,[175.           7.08333333],[175.   7.],[175.  10.]
10,64,[160.94047619  18.9047619 ],[-1000.     7.],[ 175. 1000.]
11,62,[146.88095238  30.79761905],[-1000.     7.],[ 175. 1000.]
12,61,[174.98809524   7.02380952],[174.   7.],[175.   8.]
13,68,[174.94047619   7.07142857],[172.   7.],[175.  12.]
14,66,[161.         18.8452381],[-1000.     7.],[ 175. 1000.]
15,70,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
16,60,[175.           7.03571429],[175.   7.],[175.   8.]
17,67,[174.95238095   7.03571429],[172.   7.],[175.  10.]
18,64,[175.   7.],[175.   7.],[175.   7.]
19,61,[175.           7.01190476],[175.   7.],[175.   8.]
20,55,[175.           7.01190476],[175.   7.],[175.   8.]
21,57,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
22,61,[160.96428571  18.91666667],[-1000.     7.],[ 175. 1000.]
23,59,[175.           7.02380952],[175.   7.],[175.   9.]
24,71,[161.          18.83333333],[-1000.     7.],[ 175. 1000.]
25,64,[175.           7.01190476],[175.   7.],[175.   8.]
26,64,[161.          18.86904762],[-1000.     7.],[ 175. 1000.]
27,60,[175.   7.],[175.   7.],[175.   7.]
28,67,[175.   7.],[175.   7.],[175.   7.]
29,65,[174.97619048   7.1547619 ],[173.   7.],[175.  18.]
30,60,[160.98809524  18.82142857],[-1000.     7.],[ 175. 1000.]
31,60,[174.97619048   7.02380952],[173.   7.],[175.   8.]
32,69,[174.95238095   7.03571429],[171.   7.],[175.  10.]
33,64,[174.97619048   7.05952381],[174.   7.],[175.   9.]
34,63,[175.   7.],[175.   7.],[175.   7.]
35,61,[174.97619048   7.03571429],[173.   7.],[175.   9.]
36,67,[175.   7.],[175.   7.],[175.   7.]
37,70,[175.           7.01190476],[175.   7.],[175.   8.]
38,67,[175.           7.04761905],[175.   7.],[175.  11.]
39,70,[174.97619048   7.07142857],[173.   7.],[175.  11.]
40,66,[161.01190476  18.83333333],[-1000.     7.],[ 175. 1000.]
41,58,[175.   7.],[175.   7.],[175.   7.]
42,60,[175.   7.],[175.   7.],[175.   7.]
43,69,[174.95238095   7.04761905],[173.   7.],[175.   9.]
44,63,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
45,64,[174.97619048   7.11904762],[173.   7.],[175.  16.]
46,63,[147.02380952  30.64285714],[-1000.     7.],[ 175. 1000.]
47,70,[175.   7.],[175.   7.],[175.   7.]
48,62,[175.   7.],[175.   7.],[175.   7.]
49,74,[175.           7.01190476],[175.   7.],[175.   8.]
50,68,[175.   7.],[175.   7.],[175.   7.]
51,55,[175.   7.],[175.   7.],[175.   7.]
52,65,[175.   7.],[175.   7.],[175.   7.]
53,59,[175.   7.],[175.   7.],[175.   7.]
54,61,[175.   7.],[175.   7.],[175.   7.]
55,65,[175.   7.],[175.   7.],[175.   7.]
56,59,[175.   7.],[175.   7.],[175.   7.]
57,62,[175.   7.],[175.   7.],[175.   7.]
58,66,[175.   7.],[175.   7.],[175.   7.]
59,66,[175.   7.],[175.   7.],[175.   7.]
60,59,[175.   7.],[175.   7.],[175.   7.]
,,,,
gen,nevals,avg,min,max
0,84,[-776.72619048  811.73809524],[-1000.     8.],[ 175. 1000.]
1,55,[-162.29761905  293.35714286],[-1000.     7.],[ 175. 1000.]
2,63,[131.97619048  44.98809524],[-1000.     7.],[ 175. 1000.]
3,58,[160.79761905  20.29761905],[-1000.     8.],[ 175. 1000.]
4,52,[160.91666667  20.13095238],[-1000.     8.],[ 175. 1000.]
5,69,[132.71428571  43.88095238],[-1000.     8.],[ 175. 1000.]
6,62,[174.67857143   8.5       ],[171.   8.],[175.  17.]
7,61,[174.8452381   8.1547619],[169.   7.],[175.  21.]
8,69,[160.85714286  20.01190476],[-1000.     7.],[ 175. 1000.]
9,60,[132.89285714  43.29761905],[-1000.     7.],[ 175. 1000.]
10,60,[174.94047619   7.11904762],[172.   6.],[175.   8.]
11,55,[174.85714286   7.28571429],[166.   6.],[175.  35.]
12,63,[174.82142857   6.95238095],[172.   6.],[175.  29.]
13,60,[174.86904762   6.20238095],[172.   6.],[175.  14.]
14,65,[160.89285714  17.89285714],[-1000.     6.],[ 175. 1000.]
15,71,[174.9047619    6.03571429],[172.   6.],[175.   8.]
16,62,[146.92857143  29.75      ],[-1000.     6.],[ 175. 1000.]
17,68,[147.02380952  29.69047619],[-1000.     6.],[ 175. 1000.]
18,67,[174.95238095   6.22619048],[172.   6.],[175.  20.]
19,65,[174.95238095   6.10714286],[173.   6.],[175.  11.]
20,65,[174.94047619   6.05952381],[173.   6.],[175.   9.]
21,59,[146.98809524  29.71428571],[-1000.     6.],[ 175. 1000.]
22,66,[174.95238095   6.02380952],[173.   6.],[175.   7.]
